<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
EURRUB;D;11/11/16;000000;71.1180000;73.2108000;70.0608000;71.1820000
EURRUB;D;12/11/16;000000;71.1820000;71.7040000;71.1480000;71.7040000
EURRUB;D;13/11/16;000000;71.3751000;71.5620000;71.1830000;71.2688000
EURRUB;D;14/11/16;000000;71.3620000;71.6320000;69.4520000;70.8290000
EURRUB;D;15/11/16;000000;70.8240000;71.3470000;68.6350000;68.8310000
EURRUB;D;16/11/16;000000;68.8310000;70.2750000;68.4450000;69.0890000
EURRUB;D;17/11/16;000000;69.0890000;69.6490000;68.4960000;68.8860000
EURRUB;D;18/11/16;000000;68.8860000;69.1760000;68.3420000;68.5410000
EURRUB;D;19/11/16;000000;68.4790000;68.9520000;68.2238000;68.4560000
EURRUB;D;20/11/16;000000;68.4730000;68.9312000;68.4110000;68.8338000
EURRUB;D;21/11/16;000000;68.5210000;68.8403000;67.6690000;67.8940000
EURRUB;D;22/11/16;000000;67.9550000;68.2190000;67.3500000;67.6570000
EURRUB;D;23/11/16;000000;67.6940000;68.5320000;67.3308000;67.9610000
EURRUB;D;24/11/16;000000;67.9690000;68.2640000;67.5710000;68.0130000
EURRUB;D;25/11/16;000000;68.0130000;68.8920000;67.7900000;68.7060000
EURRUB;D;26/11/16;000000;68.7390000;68.9650000;68.5650000;68.5700000
EURRUB;D;27/11/16;000000;68.7900000;68.8308000;68.2914000;68.3339000
EURRUB;D;28/11/16;000000;68.4480000;69.4990000;67.6700000;68.7360000
EURRUB;D;29/11/16;000000;68.7360000;69.5470000;68.3940000;69.3870000
EURRUB;D;30/11/16;000000;69.3870000;69.5470000;67.7130000;67.9340000
EURRUB;D;01/12/16;000000;67.9340000;68.1940000;67.3730000;68.1680000
EURRUB;D;02/12/16;000000;68.1670000;68.6260000;67.8520000;68.1220000
EURRUB;D;03/12/16;000000;68.1220000;68.4520000;67.8342000;68.1130000
EURRUB;D;04/12/16;000000;68.1340000;68.1940000;67.9153000;67.9396000
EURRUB;D;05/12/16;000000;67.9510000;68.7070000;66.9804000;68.6170000
EURRUB;D;06/12/16;000000;68.5600000;68.9020000;68.1960000;68.4380000
EURRUB;D;07/12/16;000000;68.4380000;68.6860000;67.7930000;68.0240000
EURRUB;D;08/12/16;000000;68.0240000;68.6180000;66.9950000;67.1390000
EURRUB;D;09/12/16;000000;67.1390000;68.5646000;65.4850000;65.7720000
EURRUB;D;10/12/16;000000;65.7720000;65.9810000;65.7110000;65.9810000
EURRUB;D;11/12/16;000000;65.8200000;66.7893000;65.6083000;65.7630000
EURRUB;D;12/12/16;000000;65.7530000;66.9610000;64.3550000;64.8570000
EURRUB;D;13/12/16;000000;64.8570000;65.1780000;64.1920000;64.3550000
EURRUB;D;14/12/16;000000;64.3550000;65.6160000;64.2210000;65.3700000
EURRUB;D;15/12/16;000000;65.3700000;65.4683000;64.0860000;64.2705000
EURRUB;D;16/12/16;000000;64.2590000;65.3870000;63.5870000;64.7960000
EURRUB;D;17/12/16;000000;64.7960000;64.8850000;64.7030000;64.8260000
EURRUB;D;18/12/16;000000;64.7630000;64.9740000;64.0917000;64.6830000
EURRUB;D;19/12/16;000000;64.7350000;65.0585000;63.9920000;64.3620000
EURRUB;D;20/12/16;000000;64.3620000;64.4970000;63.5720000;63.8440000
EURRUB;D;21/12/16;000000;63.8440000;63.8840000;63.4060000;63.7520000
EURRUB;D;22/12/16;000000;63.7520000;63.9530000;63.3680000;63.5920000
EURRUB;D;23/12/16;000000;63.5920000;64.0970000;63.4220000;63.7200000
EURRUB;D;24/12/16;000000;63.7320000;64.1440000;63.4940000;63.7190000
EURRUB;D;25/12/16;000000;63.8680000;63.8680000;63.6846000;63.7720000
EURRUB;D;26/12/16;000000;63.7960000;64.1130000;63.4468000;63.7420000
EURRUB;D;27/12/16;000000;63.6830000;64.8955000;63.2410000;63.4630000
EURRUB;D;28/12/16;000000;63.4630000;64.2846000;62.3880000;62.8080000
EURRUB;D;29/12/16;000000;62.8080000;63.7540000;62.7160000;63.1602000
EURRUB;D;30/12/16;000000;63.3760000;65.0750000;62.8270000;64.6900000
EURRUB;D;31/12/16;000000;64.7250000;64.9069000;64.2993000;64.7460000
EURRUB;D;01/01/17;000000;64.4500000;64.8953000;64.3030000;64.3610000
EURRUB;D;02/01/17;000000;64.3550000;64.8818000;63.8356000;63.8495000
EURRUB;D;03/01/17;000000;64.0000000;64.1860000;62.5060000;63.3980000
EURRUB;D;04/01/17;000000;63.3980000;63.8170000;62.8970000;63.3890000
EURRUB;D;05/01/17;000000;63.3910000;63.7380000;62.2230000;62.9940000
EURRUB;D;06/01/17;000000;62.9940000;63.2680000;62.4590000;62.7720000
EURRUB;D;07/01/17;000000;62.7720000;63.0749000;62.5680000;62.7280000
EURRUB;D;08/01/17;000000;62.6540000;62.7860000;62.6540000;62.7090000
EURRUB;D;09/01/17;000000;62.7230000;63.5100000;62.4406000;63.4530000
EURRUB;D;10/01/17;000000;63.4530000;63.7710000;62.8730000;63.4350000
EURRUB;D;11/01/17;000000;63.4430000;63.6420000;62.9110000;63.2100000
EURRUB;D;12/01/17;000000;63.2100000;63.5520000;62.8339000;62.9450000
EURRUB;D;13/01/17;000000;62.9470000;63.5840000;62.8410000;63.3800000
EURRUB;D;14/01/17;000000;63.3680000;63.5400000;63.2190000;63.4540000
EURRUB;D;15/01/17;000000;63.2040000;63.4160000;63.1150000;63.1210000
EURRUB;D;16/01/17;000000;63.1200000;64.0415000;62.7142000;63.4230000
EURRUB;D;17/01/17;000000;63.4230000;64.5701000;63.0890000;63.6010000
EURRUB;D;18/01/17;000000;63.6010000;63.7530000;62.9937000;63.2000000
EURRUB;D;19/01/17;000000;63.1980000;64.2370000;62.9450000;63.5610000
EURRUB;D;20/01/17;000000;63.5630000;64.0430000;63.2120000;63.6660000
EURRUB;D;21/01/17;000000;63.7170000;63.9840000;63.6150000;63.8680000
EURRUB;D;23/01/17;000000;63.8500000;64.2050000;63.5540000;63.9310000
EURRUB;D;24/01/17;000000;63.9310000;64.3435000;63.4260000;63.6030000
EURRUB;D;25/01/17;000000;63.6030000;64.0070000;63.2120000;63.9490000
EURRUB;D;26/01/17;000000;63.9880000;64.8920000;63.7190000;64.4200000
EURRUB;D;27/01/17;000000;64.4210000;64.5680000;63.6760000;63.9950000
EURRUB;D;28/01/17;000000;63.9920000;64.2670000;63.8900000;64.2670000
EURRUB;D;29/01/17;000000;63.9090000;64.3032000;63.7429000;63.7429000
EURRUB;D;30/01/17;000000;64.0720000;64.5980000;63.5838000;63.9240000
EURRUB;D;31/01/17;000000;63.9240000;65.0390000;63.4058000;64.8680000
EURRUB;D;01/02/17;000000;64.8680000;65.1280000;64.5350000;64.6780000
EURRUB;D;02/02/17;000000;64.6780000;64.8680000;63.1630000;63.7256000
EURRUB;D;03/02/17;000000;63.7720000;64.0400000;63.3180000;63.5540000
EURRUB;D;04/02/17;000000;63.5540000;63.6530000;63.4560000;63.5026000
EURRUB;D;05/02/17;000000;63.5560000;63.6740000;63.5260000;63.6320000
EURRUB;D;06/02/17;000000;63.6380000;64.7089000;62.9130000;63.2950000
EURRUB;D;07/02/17;000000;63.2960000;63.5050000;62.9460000;63.4320000
EURRUB;D;08/02/17;000000;63.4320000;63.5620000;62.9860000;63.3100000
EURRUB;D;09/02/17;000000;63.2970000;63.3760000;62.6440000;62.8250000
EURRUB;D;10/02/17;000000;62.8250000;62.9110000;61.8180000;61.9590000
EURRUB;D;11/02/17;000000;62.0050000;62.0600000;61.6949000;62.0030000
EURRUB;D;12/02/17;000000;61.9190000;62.0430000;61.6339000;61.9965000
EURRUB;D;13/02/17;000000;62.0300000;62.2500000;61.3000000;61.4130000
EURRUB;D;14/02/17;000000;61.4400000;61.7220000;60.1850000;60.3440000
EURRUB;D;15/02/17;000000;60.3440000;61.0960000;59.7420000;60.6700000
EURRUB;D;16/02/17;000000;60.6700000;61.5460000;60.4010000;61.3890000
EURRUB;D;17/02/17;000000;61.3890000;62.1210000;60.8350000;61.9880000
EURRUB;D;18/02/17;000000;61.9360000;62.1570000;61.5586000;61.8690000
EURRUB;D;19/02/17;000000;61.9460000;62.0620000;61.3196000;61.3407000
EURRUB;D;20/02/17;000000;61.9390000;62.0390000;61.3375000;61.3872000
EURRUB;D;21/02/17;000000;61.4380000;61.5880000;60.4820000;60.5310000
EURRUB;D;22/02/17;000000;60.5310000;61.4010000;60.2810000;61.3690000
EURRUB;D;23/02/17;000000;61.3690000;61.3840000;60.7830000;61.0660000
EURRUB;D;24/02/17;000000;61.0660000;62.0440000;60.9430000;61.7370000
EURRUB;D;25/02/17;000000;61.7370000;62.1505000;61.5500000;61.7630000
EURRUB;D;26/02/17;000000;61.6970000;61.8270000;61.6671000;61.7320000
EURRUB;D;27/02/17;000000;61.7290000;61.7550000;60.9290000;61.5200000
EURRUB;D;28/02/17;000000;61.5200000;62.1260000;61.1600000;61.7790000
EURRUB;D;01/03/17;000000;61.7790000;61.8130000;60.9245000;61.4330000
EURRUB;D;02/03/17;000000;61.4330000;61.8320000;61.1170000;61.7920000
EURRUB;D;03/03/17;000000;61.7900000;62.1820000;61.5260000;61.8150000
EURRUB;D;04/03/17;000000;61.8150000;62.1480000;61.6830000;62.1480000
EURRUB;D;05/03/17;000000;61.7570000;62.0958000;61.6750000;62.0226000
EURRUB;D;06/03/17;000000;61.6870000;63.4221000;61.3170000;61.5900000
EURRUB;D;07/03/17;000000;61.5870000;61.7900000;61.0980000;61.4550000
EURRUB;D;08/03/17;000000;61.4610000;62.1790000;61.2960000;62.0340000
EURRUB;D;09/03/17;000000;62.0340000;63.0210000;61.6550000;62.7670000
EURRUB;D;10/03/17;000000;62.7670000;63.0860000;62.3890000;62.9510000
EURRUB;D;11/03/17;000000;62.8650000;63.4295000;62.8130000;63.1570000
EURRUB;D;12/03/17;000000;63.4506000;63.5061000;62.6441000;62.6738000
EURRUB;D;13/03/17;000000;62.6940000;63.4325000;62.5480000;62.6020000
EURRUB;D;14/03/17;000000;62.6510000;63.3730000;62.5120000;62.6840000
EURRUB;D;15/03/17;000000;62.7270000;63.1148000;62.4230000;62.6370000
EURRUB;D;16/03/17;000000;62.7730000;62.8140000;61.6940000;62.0340000
EURRUB;D;17/03/17;000000;62.2010000;62.4600000;61.2670000;61.3712000
EURRUB;D;18/03/17;000000;61.4750000;61.5331000;61.3300000;61.5331000
EURRUB;D;19/03/17;000000;61.4669000;61.6000000;61.4380000;61.5689000
EURRUB;D;20/03/17;000000;61.5810000;61.9600000;61.4230000;61.4880000
EURRUB;D;21/03/17;000000;61.4880000;62.3820000;61.3960000;62.3710000
EURRUB;D;22/03/17;000000;62.3680000;62.9580000;62.0700000;62.2820000
EURRUB;D;23/03/17;000000;62.3260000;62.3820000;61.7130000;61.8045000
EURRUB;D;24/03/17;000000;61.8610000;62.1110000;60.9350000;61.0067000
EURRUB;D;25/03/17;000000;61.4490000;61.4650000;61.0461000;61.0744000
EURRUB;D;26/03/17;000000;61.4110000;61.7370000;61.0320000;61.6440000
EURRUB;D;27/03/17;000000;61.7420000;62.2590000;61.5550000;61.7110000
EURRUB;D;28/03/17;000000;61.7130000;62.0460000;61.4960000;61.6220000
EURRUB;D;29/03/17;000000;61.6220000;61.7070000;60.7750000;60.8510000
EURRUB;D;30/03/17;000000;60.8990000;61.0410000;59.6770000;59.8360000
EURRUB;D;31/03/17;000000;59.8880000;60.4170000;59.6080000;59.8858000
EURRUB;D;01/04/17;000000;59.9290000;59.9910000;59.8959000;59.9910000
EURRUB;D;02/04/17;000000;59.9445000;60.0750000;59.7726000;59.9010000
EURRUB;D;03/04/17;000000;59.8060000;60.5640000;59.6140000;59.9037000
EURRUB;D;04/04/17;000000;59.9160000;60.3890000;59.6640000;59.7549000
EURRUB;D;05/04/17;000000;59.8750000;60.2000000;59.5020000;60.0400000
EURRUB;D;06/04/17;000000;60.0610000;60.3340000;59.7800000;59.8570000
EURRUB;D;07/04/17;000000;59.8570000;60.8360000;59.8570000;60.5530000
EURRUB;D;08/04/17;000000;60.6300000;60.6600000;60.4097000;60.4112000
EURRUB;D;09/04/17;000000;60.5930000;60.7760000;60.5070000;60.5420000
EURRUB;D;10/04/17;000000;60.7740000;60.9460000;60.3350000;60.5039000
EURRUB;D;11/04/17;000000;60.6020000;60.7570000;60.1540000;60.3145000
EURRUB;D;12/04/17;000000;60.3380000;60.7670000;59.9790000;60.7202000
EURRUB;D;13/04/17;000000;60.8950000;60.9245000;59.5900000;59.7030000
EURRUB;D;14/04/17;000000;59.6370000;59.8900000;59.5050000;59.6158000
EURRUB;D;15/04/17;000000;59.6480000;59.6762000;59.5708000;59.6270000
EURRUB;D;16/04/17;000000;59.7491000;59.8080000;59.6560000;59.7728000
EURRUB;D;17/04/17;000000;59.7960000;60.2850000;59.3460000;59.3690000
EURRUB;D;18/04/17;000000;59.4990000;60.3610000;59.3210000;60.3020000
EURRUB;D;19/04/17;000000;60.3363000;60.8100000;59.9380000;60.4840000
EURRUB;D;20/04/17;000000;60.5650000;60.7290000;60.0430000;60.0990000
EURRUB;D;21/04/17;000000;60.1830000;60.7697000;60.0060000;60.6130000
EURRUB;D;22/04/17;000000;60.5830000;60.7690000;60.5830000;60.7690000
EURRUB;D;23/04/17;000000;61.0463000;61.6420000;60.3240000;61.1538000
EURRUB;D;24/04/17;000000;61.2590000;61.5630000;60.3210000;60.5000000
EURRUB;D;25/04/17;000000;60.5010000;61.5540000;60.4330000;61.2954000
EURRUB;D;26/04/17;000000;61.2780000;62.3180000;61.1990000;62.1980000
EURRUB;D;27/04/17;000000;62.2400000;62.7200000;61.7100000;61.9330000
EURRUB;D;28/04/17;000000;61.9330000;62.5210000;61.7920000;61.9809000
EURRUB;D;29/04/17;000000;62.0650000;62.1487000;61.9763000;62.1487000
EURRUB;D;30/04/17;000000;62.0819000;62.2090000;61.9819000;61.9819000
EURRUB;D;01/05/17;000000;62.0790000;62.1960000;61.7221000;62.0630000
EURRUB;D;02/05/17;000000;62.0630000;62.4460000;61.9380000;62.2940000
EURRUB;D;03/05/17;000000;62.3380000;62.6000000;62.0360000;62.2300000
EURRUB;D;04/05/17;000000;62.3620000;64.1680000;62.3090000;64.0390000
EURRUB;D;05/05/17;000000;64.0830000;64.8860000;63.5250000;63.6568000
EURRUB;D;06/05/17;000000;63.7220000;63.7220000;63.6740000;63.6740000
EURRUB;D;07/05/17;000000;63.6047000;64.2183000;63.6047000;63.8517000
EURRUB;D;08/05/17;000000;63.9990000;63.9990000;63.4060000;63.6130000
EURRUB;D;09/05/17;000000;63.5100000;63.8337000;63.2360000;63.4880000
EURRUB;D;10/05/17;000000;63.4880000;63.5740000;62.3030000;62.4260000
EURRUB;D;11/05/17;000000;62.4260000;62.7080000;61.7920000;61.9550000
EURRUB;D;12/05/17;000000;61.9690000;62.5650000;61.8290000;62.2330000
EURRUB;D;13/05/17;000000;62.3020000;62.3780000;62.1055000;62.3780000
EURRUB;D;14/05/17;000000;62.2540000;62.5670000;62.2370000;62.3473000
EURRUB;D;15/05/17;000000;62.4340000;62.4340000;61.5870000;61.7960000
EURRUB;D;16/05/17;000000;61.8710000;63.0390000;61.7140000;62.6370000
EURRUB;D;17/05/17;000000;62.6390000;64.0870000;62.5840000;63.6600000
EURRUB;D;18/05/17;000000;63.6610000;64.6830000;63.5250000;63.8350000
EURRUB;D;19/05/17;000000;63.8350000;63.9520000;63.3690000;63.5630000
EURRUB;D;20/05/17;000000;63.9160000;63.9160000;63.5620000;63.7591000
EURRUB;D;21/05/17;000000;63.4990000;63.6430000;63.2283000;63.4944000
EURRUB;D;22/05/17;000000;63.5890000;63.9910000;63.0180000;63.3283000
EURRUB;D;23/05/17;000000;63.4180000;63.8010000;62.8430000;63.0790000
EURRUB;D;24/05/17;000000;63.1410000;63.4162000;62.7880000;63.3191000
EURRUB;D;25/05/17;000000;63.2850000;63.9010000;62.8610000;63.7060000
EURRUB;D;26/05/17;000000;63.8090000;63.9460000;63.0020000;63.1489000
EURRUB;D;27/05/17;000000;63.1910000;63.1960000;63.0403000;63.1960000
EURRUB;D;28/05/17;000000;63.0203000;64.0340000;62.9755000;63.9947000
EURRUB;D;29/05/17;000000;64.0230000;64.0230000;62.8550000;62.9950000
EURRUB;D;30/05/17;000000;63.0570000;63.5750000;62.6980000;63.2683000
EURRUB;D;31/05/17;000000;63.2840000;63.9530000;63.0160000;63.5850000
EURRUB;D;01/06/17;000000;63.6380000;63.7530000;62.8630000;63.1932000
EURRUB;D;02/06/17;000000;63.2070000;63.9700000;62.9950000;63.8786000
EURRUB;D;03/06/17;000000;63.9120000;63.9120000;63.7160000;63.8435000
EURRUB;D;04/06/17;000000;63.7880000;64.0220000;63.7540000;63.7880000
EURRUB;D;05/06/17;000000;64.0140000;64.0750000;63.1030000;63.6940000
EURRUB;D;06/06/17;000000;63.7050000;63.9240000;63.3880000;63.6160000
EURRUB;D;07/06/17;000000;63.7040000;64.4290000;63.4350000;64.1700000
EURRUB;D;08/06/17;000000;64.2320000;64.3895000;63.6120000;63.6300000
EURRUB;D;09/06/17;000000;63.8190000;63.9204000;63.5270000;63.8021000
EURRUB;D;10/06/17;000000;63.8330000;63.8480000;63.5611000;63.8480000
EURRUB;D;11/06/17;000000;63.6407000;63.8700000;63.6208000;63.8400000
EURRUB;D;12/06/17;000000;63.8260000;64.1480000;63.6450000;63.8330000
EURRUB;D;13/06/17;000000;63.9320000;63.9773000;63.5320000;63.8490000
EURRUB;D;14/06/17;000000;63.9060000;64.6810000;63.6840000;64.1242000
EURRUB;D;15/06/17;000000;64.1170000;64.5920000;63.2223000;64.3900000
EURRUB;D;16/06/17;000000;64.4730000;64.6950000;63.9560000;64.3460000
EURRUB;D;17/06/17;000000;64.5490000;64.6680000;64.2683000;64.6050000
EURRUB;D;18/06/17;000000;64.6020000;64.7330000;64.2904000;64.6620000
EURRUB;D;19/06/17;000000;64.6510000;65.3120000;64.1452000;65.1637000
EURRUB;D;20/06/17;000000;65.1710000;66.5350000;64.7650000;66.2520000
EURRUB;D;21/06/17;000000;66.2980000;67.3610000;66.0930000;67.2858000
EURRUB;D;22/06/17;000000;67.3140000;67.4220000;66.5250000;66.8030000
EURRUB;D;23/06/17;000000;66.8960000;66.9990000;66.0436000;66.4370000
EURRUB;D;24/06/17;000000;66.5350000;66.5350000;66.3189000;66.3397000
EURRUB;D;25/06/17;000000;66.4800000;66.5720000;66.4380000;66.4800000
EURRUB;D;26/06/17;000000;66.4760000;66.9170000;65.6110000;65.7094000
EURRUB;D;27/06/17;000000;65.7530000;67.4660000;64.6930000;67.2630000
EURRUB;D;28/06/17;000000;67.3900000;67.9220000;67.0620000;67.3879000
EURRUB;D;29/06/17;000000;67.3910000;68.2440000;67.0610000;67.9060000
EURRUB;D;30/06/17;000000;68.0460000;68.7803000;67.0160000;67.1430000
EURRUB;D;01/07/17;000000;67.1680000;67.3620000;66.4815000;67.3620000
EURRUB;D;02/07/17;000000;67.1830000;67.2870000;66.4401000;66.4645000
EURRUB;D;03/07/17;000000;67.2010000;68.2540000;66.4701000;67.1620000
EURRUB;D;04/07/17;000000;67.5060000;68.1241000;67.0920000;67.3720000
EURRUB;D;05/07/17;000000;67.4230000;68.3530000;67.1100000;68.0220000
EURRUB;D;06/07/17;000000;68.0920000;68.7150000;67.7820000;68.5860000
EURRUB;D;07/07/17;000000;68.6770000;69.0820000;68.4310000;68.7652000
EURRUB;D;08/07/17;000000;68.8950000;68.8950000;68.6473000;68.6475000
EURRUB;D;09/07/17;000000;68.6710000;69.0101000;68.6650000;68.7070000
EURRUB;D;10/07/17;000000;68.7850000;68.9630000;68.4830000;68.5730000
EURRUB;D;11/07/17;000000;68.6440000;69.8490000;68.4420000;69.5410000
EURRUB;D;12/07/17;000000;69.6060000;69.7750000;68.2060000;68.3570000
EURRUB;D;13/07/17;000000;68.4150000;68.9460000;67.4926000;68.1838000
EURRUB;D;14/07/17;000000;68.3200000;68.4750000;67.5530000;67.5748000
EURRUB;D;15/07/17;000000;67.7110000;67.7200000;67.5512000;67.7001000
EURRUB;D;16/07/17;000000;67.6222000;67.7840000;67.5728000;67.6500000
EURRUB;D;17/07/17;000000;67.6650000;68.4810000;67.4570000;68.0504000
EURRUB;D;18/07/17;000000;68.0910000;69.4210000;67.6680000;68.4157000
EURRUB;D;19/07/17;000000;68.4900000;69.0460000;67.7860000;67.8810000
EURRUB;D;20/07/17;000000;67.9110000;68.7950000;67.6050000;68.4557000
EURRUB;D;21/07/17;000000;68.4920000;69.2750000;68.3730000;69.1190000
EURRUB;D;22/07/17;000000;69.1780000;69.2875000;69.0990000;69.2820000
EURRUB;D;23/07/17;000000;69.0900000;69.6658000;68.9485000;69.1260000
EURRUB;D;24/07/17;000000;69.0610000;70.0890000;69.0147000;69.7390000
EURRUB;D;25/07/17;000000;69.8740000;70.2580000;69.4710000;69.6750000
EURRUB;D;26/07/17;000000;69.7510000;69.9750000;69.2670000;69.6431000
EURRUB;D;27/07/17;000000;69.6800000;69.9960000;69.1200000;69.3320000
EURRUB;D;28/07/17;000000;69.4830000;70.0710000;69.2400000;69.8995000
EURRUB;D;29/07/17;000000;69.9600000;69.9810000;69.7133000;69.7137000
EURRUB;D;30/07/17;000000;69.8080000;70.3665000;69.8080000;69.8670000
EURRUB;D;31/07/17;000000;69.8790000;71.0100000;69.7153000;70.6895000
EURRUB;D;01/08/17;000000;70.7700000;71.3520000;70.4850000;71.1855000
EURRUB;D;02/08/17;000000;71.2420000;72.0940000;70.9930000;71.6540000
EURRUB;D;03/08/17;000000;71.7880000;72.0180000;71.2240000;71.5410000
EURRUB;D;04/08/17;000000;71.6250000;71.8230000;70.1900000;70.5428000
EURRUB;D;05/08/17;000000;70.5150000;70.6120000;70.3445000;70.3445000
EURRUB;D;06/08/17;000000;70.4230000;70.8000000;70.3254000;70.4590000
EURRUB;D;07/08/17;000000;70.5383000;71.1840000;70.3940000;70.7755000
EURRUB;D;08/08/17;000000;70.8160000;71.0040000;69.9330000;70.3030000
EURRUB;D;09/08/17;000000;70.3470000;70.7081000;70.1610000;70.5769000
EURRUB;D;10/08/17;000000;70.7470000;70.8110000;69.9630000;70.6940000
EURRUB;D;11/08/17;000000;70.7780000;70.9130000;70.4790000;70.6997000
EURRUB;D;12/08/17;000000;70.7360000;70.7360000;70.4010000;70.4183000
EURRUB;D;13/08/17;000000;70.4391000;70.7200000;70.4391000;70.5030000
EURRUB;D;14/08/17;000000;70.6780000;70.7790000;70.0014000;70.5176000
EURRUB;D;15/08/17;000000;70.5900000;70.8021000;69.9610000;70.0348000
EURRUB;D;16/08/17;000000;70.0590000;70.2610000;69.3200000;69.8506000
EURRUB;D;17/08/17;000000;69.8740000;70.0070000;69.2030000;69.3968000
EURRUB;D;18/08/17;000000;69.4280000;69.8700000;69.1730000;69.2747000
EURRUB;D;19/08/17;000000;69.3260000;69.3260000;69.0839000;69.3000000
EURRUB;D;20/08/17;000000;68.9913000;69.4680000;68.9913000;69.2805000
EURRUB;D;21/08/17;000000;69.3240000;69.8850000;69.0500000;69.8346000
EURRUB;D;22/08/17;000000;69.8700000;69.9140000;69.2080000;69.4310000
EURRUB;D;23/08/17;000000;69.4950000;69.8710000;69.3240000;69.7005000
EURRUB;D;24/08/17;000000;69.7320000;69.9950000;69.5480000;69.7230000
EURRUB;D;25/08/17;000000;69.7970000;69.9700000;69.4720000;69.7650000
EURRUB;D;26/08/17;000000;69.8510000;69.8690000;69.5855000;69.6410000
EURRUB;D;27/08/17;000000;69.8210000;70.0660000;69.4720000;69.8761000
EURRUB;D;28/08/17;000000;69.8850000;70.1520000;69.5470000;69.9714000
EURRUB;D;29/08/17;000000;69.9950000;70.9469000;69.8770000;70.3767000
EURRUB;D;30/08/17;000000;70.4260000;70.4870000;69.3550000;69.3760000
EURRUB;D;31/08/17;000000;69.3550000;69.7207000;68.8230000;69.0380000
EURRUB;D;01/09/17;000000;69.1060000;69.2000000;68.0830000;68.0830000
EURRUB;D;02/09/17;000000;68.1760000;68.1760000;68.0470000;68.1440000
EURRUB;D;03/09/17;000000;68.1940000;68.2940000;68.0390000;68.2000000
EURRUB;D;04/09/17;000000;68.2820000;68.9940000;68.1480000;68.6880000
EURRUB;D;05/09/17;000000;68.7930000;69.0720000;68.1172000;68.4310000
EURRUB;D;06/09/17;000000;68.4230000;68.6820000;68.2100000;68.3890000
EURRUB;D;07/09/17;000000;68.3890000;68.6230000;67.9819000;68.2960000
EURRUB;D;08/09/17;000000;68.4080000;69.1290000;68.2960000;68.8760000
EURRUB;D;09/09/17;000000;69.0420000;69.0420000;68.8780000;69.0420000
EURRUB;D;10/09/17;000000;68.9640000;69.0530000;68.8010000;68.8410000
EURRUB;D;11/09/17;000000;68.8350000;69.0430000;68.2330000;68.2950000
EURRUB;D;12/09/17;000000;68.3710000;69.0770000;68.2540000;68.9190000
EURRUB;D;13/09/17;000000;68.9950000;69.4310000;68.5520000;68.7899000
EURRUB;D;14/09/17;000000;68.8430000;68.9610000;68.0910000;68.4625000
EURRUB;D;15/09/17;000000;68.5410000;69.1160000;68.3270000;68.7480000
EURRUB;D;16/09/17;000000;68.8260000;69.0430000;68.6123000;69.0430000
EURRUB;D;17/09/17;000000;68.6270000;68.8480000;68.6070000;68.6070000
EURRUB;D;18/09/17;000000;68.7030000;69.5060000;68.5445000;69.3520000
EURRUB;D;19/09/17;000000;69.3515000;69.9290000;69.3390000;69.6268000
EURRUB;D;20/09/17;000000;69.6960000;69.8520000;68.9652000;69.1230000
EURRUB;D;21/09/17;000000;69.2880000;69.3780000;68.8330000;69.1210000
EURRUB;D;22/09/17;000000;69.2050000;69.3250000;68.1202000;68.6770000
EURRUB;D;23/09/17;000000;68.7470000;68.7640000;68.5240000;68.7640000
EURRUB;D;24/09/17;000000;68.6310000;68.8000000;68.3120000;68.3210000
EURRUB;D;25/09/17;000000;68.3260000;68.8440000;67.9181000;68.1211000
EURRUB;D;26/09/17;000000;68.1560000;68.4760000;67.7715000;68.1660000
EURRUB;D;27/09/17;000000;68.2590000;68.5310000;67.9010000;68.2707000
EURRUB;D;28/09/17;000000;68.3440000;68.7270000;68.1264000;68.1740000
EURRUB;D;29/09/17;000000;68.2740000;68.5020000;67.8250000;67.9566000
EURRUB;D;30/09/17;000000;67.9560000;68.1086000;67.8980000;67.9880000
EURRUB;D;01/10/17;000000;67.9380000;68.0230000;67.7050000;67.8052000
EURRUB;D;02/10/17;000000;67.7830000;68.1000000;67.0260000;67.7454000
EURRUB;D;03/10/17;000000;67.8650000;68.2970000;67.6360000;67.9560000
EURRUB;D;04/10/17;000000;67.9702000;68.2680000;67.5902000;67.7555000
EURRUB;D;05/10/17;000000;67.8240000;67.8780000;67.1890000;67.5770000
EURRUB;D;06/10/17;000000;67.5910000;68.3280000;67.4000000;68.1284000
EURRUB;D;07/10/17;000000;68.1730000;68.2062000;68.1380000;68.1560000
EURRUB;D;08/10/17;000000;68.2570000;68.2570000;67.9608000;67.9617000
EURRUB;D;09/10/17;000000;68.1610000;68.6390000;67.9810000;68.3750000
EURRUB;D;10/10/17;000000;68.2450000;68.6310000;68.0280000;68.3491000
EURRUB;D;11/10/17;000000;68.4800000;68.6800000;68.1773000;68.4640000
EURRUB;D;12/10/17;000000;68.5170000;68.6590000;68.1370000;68.2395000
EURRUB;D;13/10/17;000000;68.2490000;68.4412000;67.4600000;67.6568000
EURRUB;D;14/10/17;000000;67.7600000;67.7600000;67.6020000;67.6020000
EURRUB;D;15/10/17;000000;67.5360000;67.6260000;67.4500000;67.5483000
EURRUB;D;16/10/17;000000;67.5488000;67.7440000;67.1123000;67.4454000
EURRUB;D;17/10/17;000000;67.4790000;67.6300000;67.2420000;67.3942000
